year,state,state_po,office,candidate,party_detailed,writein,candidatevotes,totalvotes,percentvotes
1988,ARKANSAS,AR,US PRESIDENT,"DODGE, EARL",PROHIBITION,FALSE,1319,827738,0.001593499
1988,CALIFORNIA,CA,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,5054917,9887065,0.511265679
1988,CALIFORNIA,CA,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,4702233,9887065,0.475594426
1988,CALIFORNIA,CA,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,70105,9887065,0.007090577
1988,CALIFORNIA,CA,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,FALSE,58999,9887065,0.005967292
1988,CALIFORNIA,CA,US PRESIDENT,,,TRUE,811,9887065,8.20264E-05
1988,COLORADO,CO,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,728177,1372394,0.530588883
1988,COLORADO,CO,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,621453,1372394,0.452824043
1988,COLORADO,CO,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,15482,1372394,0.011281017
1988,COLORADO,CO,US PRESIDENT,"DODGE, EARL",PROHIBITION,FALSE,4604,1372394,0.003354722
1988,COLORADO,CO,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2539,1372394,0.001850052
1988,COLORADO,CO,US PRESIDENT,,,TRUE,139,1372394,0.000101283
1988,CONNECTICUT,CT,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,750241,1443394,0.519775612
1988,CONNECTICUT,CT,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,676584,1443394,0.468745194
1988,CONNECTICUT,CT,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,14071,1443394,0.009748551
1988,CONNECTICUT,CT,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2491,1443394,0.001725794
1988,CONNECTICUT,CT,US PRESIDENT,,,TRUE,7,1443394,4.84968E-06
1988,DELAWARE,DE,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,139639,249891,0.558799637
1988,DELAWARE,DE,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,108647,249891,0.434777563
1988,DELAWARE,DE,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,1162,249891,0.004650027
1988,DELAWARE,DE,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,443,249891,0.001772773
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,159407,192877,0.826469719
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,27590,192877,0.143044531
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,,INDEPENDENT,FALSE,3064,192877,0.015885772
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,,,TRUE,1553,192877,0.008051764
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,554,192877,0.002872297
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,,THIRD WORLD ASSEMBLY,FALSE,236,192877,0.001223578
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,208,192877,0.001078407
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,FALSE,142,192877,0.00073622
1988,DISTRICT OF COLUMBIA,DC,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,123,192877,0.000637712
1988,FLORIDA,FL,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2618885,4302313,0.608715591
1988,FLORIDA,FL,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1656701,4302313,0.385072169
1988,FLORIDA,FL,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,19796,4302313,0.004601246
1988,FLORIDA,FL,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,6655,4302313,0.001546842
1988,FLORIDA,FL,US PRESIDENT,,,TRUE,276,4302313,6.41515E-05
1988,GEORGIA,GA,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1081331,1809672,0.597528723
1988,GEORGIA,GA,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,714792,1809672,0.394984284
1988,GEORGIA,GA,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,8435,1809672,0.004661066
1988,GEORGIA,GA,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,5099,1809672,0.002817638
1988,GEORGIA,GA,US PRESIDENT,,,TRUE,15,1809672,8.28879E-06
1988,HAWAII,HI,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,192364,354461,0.542694401
1988,HAWAII,HI,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,158625,354461,0.447510445
1988,HAWAII,HI,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,1999,354461,0.005639548
1988,HAWAII,HI,US PRESIDENT,"FULANI, LENORA",NO PARTY AFFILIATION,FALSE,1003,354461,0.002829648
1988,HAWAII,HI,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,FALSE,470,354461,0.001325957
1988,IDAHO,ID,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,253881,408968,0.620784511
1988,IDAHO,ID,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,147272,408968,0.360106414
1988,IDAHO,ID,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,5313,408968,0.012991236
1988,IDAHO,ID,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,FALSE,2502,408968,0.006117838
1988,ILLINOIS,IL,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2310939,4559120,0.506882688
1988,ILLINOIS,IL,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,2215940,4559120,0.486045553
1988,ILLINOIS,IL,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,14944,4559120,0.003277826
1988,ILLINOIS,IL,US PRESIDENT,"FULANI, LENORA",SOLIDARITY,FALSE,10276,4559120,0.002253944
1988,ILLINOIS,IL,US PRESIDENT,"WINN, EDWARD",INDEPENDENT,FALSE,7021,4559120,0.00153999
1988,INDIANA,IN,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1297763,2168621,0.598427757
1988,INDIANA,IN,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,860643,2168621,0.396861877
1988,INDIANA,IN,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,10215,2168621,0.004710367
1988,IOWA,IA,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,670557,1225614,0.54711924
1988,IOWA,IA,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,545355,1225614,0.444964728
1988,IOWA,IA,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NOMINATED BY PETITION,FALSE,3526,1225614,0.002876925
1988,IOWA,IA,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2494,1225614,0.002034898
1988,IOWA,IA,US PRESIDENT,SCATTERING,,FALSE,1613,1225614,0.001316075
1988,IOWA,IA,US PRESIDENT,"DUKE, DAVID",PATRIOTIC PARTY,FALSE,755,1225614,0.000616018
1988,IOWA,IA,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,540,1225614,0.000440595
1988,IOWA,IA,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,FALSE,334,1225614,0.000272516
1988,IOWA,IA,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,235,1225614,0.000191741
1988,IOWA,IA,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,205,1225614,0.000167263
1988,KANSAS,KS,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,554049,993044,0.557929961
1988,KANSAS,KS,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,422636,993044,0.425596449
1988,KANSAS,KS,US PRESIDENT,,INDEPENDENT,FALSE,16359,993044,0.01647359
1988,KENTUCKY,KY,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,734281,1322517,0.555214791
1988,KENTUCKY,KY,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,580368,1322517,0.438835947
1988,KENTUCKY,KY,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,4494,1322517,0.003398066
1988,KENTUCKY,KY,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2118,1322517,0.001601492
1988,KENTUCKY,KY,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1256,1322517,0.000949704
1988,LOUISIANA,LA,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,883702,1628202,0.542747153
1988,LOUISIANA,LA,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,717460,1628202,0.440645571
1988,LOUISIANA,LA,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,18612,1628202,0.011431014
1988,LOUISIANA,LA,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,4115,1628202,0.002527328
1988,LOUISIANA,LA,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2355,1628202,0.001446381
1988,LOUISIANA,LA,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,FALSE,1958,1628202,0.001202553
1988,MAINE,ME,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,307131,555035,0.553354293
1988,MAINE,ME,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,243569,555035,0.438835389
1988,MAINE,ME,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2700,555035,0.004864558
1988,MAINE,ME,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1405,555035,0.002531372
1988,MAINE,ME,US PRESIDENT,,OTHER,FALSE,230,555035,0.000414388
1988,MARYLAND,MD,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,876167,1714358,0.511075866
1988,MARYLAND,MD,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,826304,1714358,0.481990343
1988,MARYLAND,MD,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,6748,1714358,0.003936167
1988,MARYLAND,MD,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,5115,1714358,0.002983624
1988,MARYLAND,MD,US PRESIDENT,,,TRUE,24,1714358,1.39994E-05
1988,MASSACHUSETTS,MA,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1401415,2632801,0.532290515
1988,MASSACHUSETTS,MA,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1194635,2632801,0.453750587
1988,MASSACHUSETTS,MA,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,24251,2632801,0.009211103
1988,MASSACHUSETTS,MA,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,9561,2632801,0.003631494
1988,MASSACHUSETTS,MA,US PRESIDENT,,OTHER,FALSE,2939,2632801,0.001116302
1988,MICHIGAN,MI,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1965486,3669163,0.535676938
1988,MICHIGAN,MI,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1675783,3669163,0.456720783
1988,MICHIGAN,MI,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,18336,3669163,0.004997325
1988,MICHIGAN,MI,US PRESIDENT,,OTHER,FALSE,7600,3669163,0.002071317
1988,MICHIGAN,MI,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,1958,3669163,0.000533637
1988,MINNESOTA,MN,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1109471,2096790,0.529128334
1988,MINNESOTA,MN,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,962337,2096790,0.458957263
1988,MINNESOTA,MN,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",PROGRESSIVE,FALSE,5403,2096790,0.002576796
1988,MINNESOTA,MN,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,5109,2096790,0.002436582
1988,MINNESOTA,MN,US PRESIDENT,,,TRUE,3614,2096790,0.001723587
1988,MINNESOTA,MN,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,2155,2096790,0.001027761
1988,MINNESOTA,MN,US PRESIDENT,"HERER, JACK",GRASSROOTS,FALSE,1949,2096790,0.000929516
1988,MINNESOTA,MN,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1734,2096790,0.000826978
1988,MINNESOTA,MN,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,FALSE,1702,2096790,0.000811717
1988,MINNESOTA,MN,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,1529,2096790,0.00072921
1988,MINNESOTA,MN,US PRESIDENT,"DENNIS, DELMAR",AMERICAN,FALSE,1298,2096790,0.000619041
1988,MINNESOTA,MN,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,489,2096790,0.000233214
1988,MISSISSIPPI,MS,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,557890,931527,0.598898368
1988,MISSISSIPPI,MS,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,363921,931527,0.390671446
1988,MISSISSIPPI,MS,US PRESIDENT,,INDEPENDENT,FALSE,6387,931527,0.006856484
1988,MISSISSIPPI,MS,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,3329,931527,0.003573702
1988,MISSOURI,MO,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1084953,2093228,0.518315731
1988,MISSOURI,MO,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1001619,2093228,0.478504492
1988,MISSOURI,MO,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,6656,2093228,0.003179778
1988,MONTANA,MT,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,190412,365674,0.520715173
1988,MONTANA,MT,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,168936,365674,0.461985266
1988,MONTANA,MT,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,5047,365674,0.013801911
1988,MONTANA,MT,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1279,365674,0.003497651
1988,NEBRASKA,NE,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,397956,661465,0.601628204
1988,NEBRASKA,NE,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,259235,661465,0.391910381
1988,NEBRASKA,NE,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,2534,661465,0.003830891
1988,NEBRASKA,NE,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,1740,661465,0.002630525
1988,NEVADA,NV,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,206040,343133,0.600466874
1988,NEVADA,NV,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,132738,343133,0.386841254
1988,NEVADA,NV,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,3520,343133,0.010258413
1988,NEVADA,NV,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,835,343133,0.002433459
1988,NEW HAMPSHIRE,NH,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,281537,450525,0.624908718
1988,NEW HAMPSHIRE,NH,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,163696,450525,0.363344986
1988,NEW HAMPSHIRE,NH,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,4502,450525,0.009992786
1988,NEW HAMPSHIRE,NH,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,790,450525,0.00175351
1988,NEW JERSEY,NJ,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1743192,3099553,0.562401095
1988,NEW JERSEY,NJ,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1320352,3099553,0.425981424
1988,NEW JERSEY,NJ,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,FALSE,9953,3099553,0.003211108
1988,NEW JERSEY,NJ,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,8421,3099553,0.002716843
1988,NEW JERSEY,NJ,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,5139,3099553,0.001657981
1988,NEW JERSEY,NJ,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",CONSUMER,FALSE,3454,3099553,0.001114354
1988,NEW JERSEY,NJ,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,FALSE,2587,3099553,0.000834636
1988,NEW JERSEY,NJ,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,2446,3099553,0.000789146
1988,NEW JERSEY,NJ,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,2298,3099553,0.000741397
1988,NEW JERSEY,NJ,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,FALSE,1020,3099553,0.00032908
1988,NEW JERSEY,NJ,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,691,3099553,0.000222935
1988,NEW MEXICO,NM,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,270341,521387,0.51850353
1988,NEW MEXICO,NM,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,244497,521387,0.468935743
1988,NEW MEXICO,NM,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,3368,521387,0.006459693
1988,NEW MEXICO,NM,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2237,521387,0.004290479
1988,NEW MEXICO,NM,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,344,521387,0.000659779
1988,NEW MEXICO,NM,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,FALSE,258,521387,0.000494834
1988,NEW MEXICO,NM,US PRESIDENT,"DODGE, EARL",PROHIBITION,FALSE,249,521387,0.000477572
1988,NEW MEXICO,NM,US PRESIDENT,,WRITE-IN,TRUE,93,521387,0.00017837
1988,NEW YORK,NY,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,3255487,6485683,0.501949756
1988,NEW YORK,NY,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2838414,6485683,0.437643036
1988,NEW YORK,NY,US PRESIDENT,"BUSH, GEORGE H.W.",CONSERVATIVE,FALSE,243457,6485683,0.037537604
1988,NEW YORK,NY,US PRESIDENT,"DUKAKIS, MICHAEL",LIBERAL PARTY,FALSE,92395,6485683,0.014245994
1988,NEW YORK,NY,US PRESIDENT,"MARRA, WILLIAM A.",RIGHT-TO-LIFE,FALSE,20497,6485683,0.003160346
1988,NEW YORK,NY,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,15845,6485683,0.002443073
1988,NEW YORK,NY,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,12109,6485683,0.001867035
1988,NEW YORK,NY,US PRESIDENT,"HOLMES, LARRY",WORKERS WORLD,FALSE,4179,6485683,0.000644342
1988,NEW YORK,NY,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,3287,6485683,0.000506809
1988,NEW YORK,NY,US PRESIDENT,,OTHER,FALSE,13,6485683,2.00441E-06
1988,NORTH CAROLINA,NC,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1237258,2134370,0.579682998
1988,NORTH CAROLINA,NC,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,890167,2134370,0.417063115
1988,NORTH CAROLINA,NC,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,5682,2134370,0.002662144
1988,NORTH CAROLINA,NC,US PRESIDENT,"PAUL, RONALD """"RON""""",,TRUE,1263,2134370,0.000591744
1988,NORTH DAKOTA,ND,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,166559,297261,0.560312318
1988,NORTH DAKOTA,ND,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,127739,297261,0.42972001
1988,NORTH DAKOTA,ND,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,1315,297261,0.004423722
1988,NORTH DAKOTA,ND,US PRESIDENT,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,FALSE,905,297261,0.003044463
1988,NORTH DAKOTA,ND,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,396,297261,0.001332163
1988,NORTH DAKOTA,ND,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,347,297261,0.001167324
1988,OHIO,OH,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2416549,4393585,0.550017582
1988,OHIO,OH,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1939629,4393585,0.441468414
1988,OHIO,OH,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,12017,4393585,0.002735124
1988,OHIO,OH,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,11926,4393585,0.002714412
1988,OHIO,OH,US PRESIDENT,,INDEPENDENT,FALSE,7713,4393585,0.001755514
1988,OHIO,OH,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,5401,4393585,0.001229292
1988,OHIO,OH,US PRESIDENT,,,TRUE,350,4393585,7.96616E-05
1988,OKLAHOMA,OK,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,678367,1171036,0.579287913
1988,OKLAHOMA,OK,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,483423,1171036,0.412816515
1988,OKLAHOMA,OK,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,6261,1171036,0.005346548
1988,OKLAHOMA,OK,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,2985,1171036,0.002549025
1988,OREGON,OR,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,616206,1201694,0.512781124
1988,OREGON,OR,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,560126,1201694,0.46611367
1988,OREGON,OR,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,14811,1201694,0.012325101
1988,OREGON,OR,US PRESIDENT,"FULANI, LENORA",INDEPENDENT,FALSE,6487,1201694,0.005398213
1988,OREGON,OR,US PRESIDENT,,OTHER,FALSE,4064,1201694,0.003381893
1988,PENNSYLVANIA,PA,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,2300087,4536251,0.507045796
1988,PENNSYLVANIA,PA,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,2194944,4536251,0.483867405
1988,PENNSYLVANIA,PA,US PRESIDENT,"MCCARTHY, EUGENE """"GENE""""",CONSUMER,FALSE,19158,4536251,0.004223311
1988,PENNSYLVANIA,PA,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,12051,4536251,0.002656599
1988,PENNSYLVANIA,PA,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,4379,4536251,0.000965335
1988,PENNSYLVANIA,PA,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,3444,4536251,0.000759217
1988,PENNSYLVANIA,PA,US PRESIDENT,"WINN, EDWARD",WORKERS LEAGUE,FALSE,2188,4536251,0.000482337
1988,RHODE ISLAND,RI,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,225123,404622,0.556378546
1988,RHODE ISLAND,RI,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,177761,404622,0.439326087
1988,RHODE ISLAND,RI,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,825,404622,0.00203894
1988,RHODE ISLAND,RI,US PRESIDENT,"FULANI, LENORA",NEW ALLIANCE,FALSE,280,404622,0.000692004
1988,RHODE ISLAND,RI,US PRESIDENT,"HERBERG G., LEWIN",PEACE & FREEDOM,FALSE,195,404622,0.000481931
1988,RHODE ISLAND,RI,US PRESIDENT,"DUKE, DAVID",POPULIST,FALSE,159,404622,0.000392959
1988,RHODE ISLAND,RI,US PRESIDENT,"WARREN, JAMES """"MAC""""",SOCIALIST WORKERS,FALSE,130,404622,0.000321288
1988,RHODE ISLAND,RI,US PRESIDENT,"KENOYER, WILLA",SOCIALIST,FALSE,96,404622,0.000237258
1988,RHODE ISLAND,RI,US PRESIDENT,,,TRUE,53,404622,0.000130986
1988,SOUTH CAROLINA,SC,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,606443,986009,0.615048139
1988,SOUTH CAROLINA,SC,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,370554,986009,0.375811985
1988,SOUTH CAROLINA,SC,US PRESIDENT,"PAUL, RONALD """"RON""""",LIBERTARIAN,FALSE,4935,986009,0.005005025
1988,SOUTH CAROLINA,SC,US PRESIDENT,"FULANI, LENORA",UNITED CITIZENS,FALSE,4077,986009,0.004134851
1988,SOUTH DAKOTA,SD,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,165415,312991,0.528497625
1988,SOUTH DAKOTA,SD,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,145560,312991,0.465061296
1988,SOUTH DAKOTA,SD,US PRESIDENT,,INDEPENDENT,FALSE,2016,312991,0.00644108
1988,TENNESSEE,TN,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,947233,1636250,0.578904813
1988,TENNESSEE,TN,US PRESIDENT,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,679794,1636250,0.415458518
1988,TENNESSEE,TN,US PRESIDENT,,INDEPENDENT,FALSE,8938,1636250,0.00546249
1988,TENNESSEE,TN,US PRESIDENT,,,TRUE,285,1636250,0.000174179
1988,TEXAS,TX,US PRESIDENT,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,3036829,5427410,0.55953558
